episode,seed,outcome,success,collision,timeout,steps,episode_return,final_dist_xy,final_dist_z,control_action_scale_multiplier,control_action_noise_std,control_action_delay,control_action_filter_alpha,scale_bucket,noise_bucket,delay_bucket,filter_bucket,joint_bucket,max_commanded_action_norm,max_applied_action_norm,mean_commanded_action_norm,mean_applied_action_norm
48,150048,success,True,False,False,35,169.48275246197784,0.004602369155129284,0.007980144508707099,0.8057301484591318,0.0006083474362153575,2,0.6339943322241998,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.705054899215487,1.4547567542557625,1.4845717088991397,1.0988795536974953
49,150049,collision,False,True,False,7,-293.00309410597526,0.04422523184349907,0.04883615804079011,0.8377973998811208,0.0007113167805349686,2,0.559962579700763,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.5507561508993624,1.2257367235650478,1.4033941812356119,0.7513327379139775
50,150050,success,True,False,False,35,154.26283818783293,0.004959843424377489,0.00793911280226467,0.8408155939093713,0.0007720254771440408,2,0.5585905208351709,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7147168687763756,1.4681205986928647,1.270745925661075,0.9224701338152014
51,150051,collision,False,True,False,6,-294.51200219743487,0.05771425327591505,0.04895413108350888,0.8300095254786265,0.0007451802570569754,2,0.5991383569931444,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.5227466393374882,1.310717281837138,1.496214850501099,0.6821291129442807
52,150052,collision,False,True,False,149,16.31229822167046,0.03817291904708123,0.08087850598237911,0.8912214555409658,0.0006121160034909322,2,0.6530697656591258,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7319785050786736,1.6797303242987855,1.435624022551621,1.2463750076653952
53,150053,success,True,False,False,59,214.42538484257517,0.004900377517745646,0.007764512847998617,0.8334939569874832,0.0006701848698111861,2,0.5966232340037796,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.721313307272977,1.5638664691478936,1.1820724266270648,0.9719345656771323
54,150054,success,True,False,False,37,170.19168661805938,0.004898520756286567,0.007910894975698968,0.8208669851239017,0.0007287844881862181,2,0.5607986428329423,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7047833316080006,1.5803174341591768,1.4363368745299996,1.092038902185909
55,150055,success,True,False,False,29,157.46082343684878,0.004491073955063708,0.008103602377199981,0.8918695797282615,0.0007445750152074072,2,0.6761459902424098,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7268804189149563,1.639632710546278,1.524749715641671,1.250170044237822
56,150056,success,True,False,False,18,140.83768490341913,0.0030872813340578585,0.007950750693687891,0.8488356240085886,0.0007317255511996551,2,0.6659577788093698,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7059243139877849,1.4799772166920595,1.5611062496372483,1.0953675340886257
57,150057,success,True,False,False,17,136.08270786991903,0.004985776050448803,0.008054751265954896,0.8678540605680067,0.0005583333662777646,2,0.5737942299175695,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.5417282962493986,1.4266974528939251,1.4168772394906008,1.0163650606817356
