episode,seed,outcome,success,collision,timeout,steps,episode_return,final_dist_xy,final_dist_z,control_action_scale_multiplier,control_action_noise_std,control_action_delay,control_action_filter_alpha,scale_bucket,noise_bucket,delay_bucket,filter_bucket,joint_bucket,max_commanded_action_norm,max_applied_action_norm,mean_commanded_action_norm,mean_applied_action_norm
167,150167,collision,False,True,False,146,4.587245511509366,0.03872023658178628,0.0765623299803998,0.8534379802637977,0.0002351052303218607,0,0.623074448284858,low_<0.90,low_<0.00025,delay_0,low_<0.70,delay_0|low_<0.70|low_<0.90|low_<0.00025,1.731926242661141,1.55329454433592,1.4738117972610363,1.2387923040935935
168,150168,success,True,False,False,17,161.48564022473175,0.004378144083196451,0.00797215696898157,1.147102655591829,0.0007464316631106804,0,0.8433583845683836,high_>1.10,high_>=0.00055,delay_0,mid_0.70_0.85,delay_0|mid_0.70_0.85|high_>1.10|high_>=0.00055,1.7038882075128985,1.7188433681026738,1.4441140866761915,1.475685085426216
169,150169,success,True,False,False,31,164.33146297529083,0.0006683731064715926,0.008205201937160123,0.9400605661628126,6.89733338546132e-05,2,0.9012465113096517,mid_0.90_1.10,low_<0.00025,delay_2,high_>=0.85,delay_2|high_>=0.85|mid_0.90_1.10|low_<0.00025,1.728453276495932,1.6319759497120006,1.5926653025367508,1.3779931300284975
170,150170,success,True,False,False,28,170.07127757857137,0.004509731484700894,0.008239453548463893,1.0773904583013598,0.0003263315457173646,1,0.6189226801954084,mid_0.90_1.10,mid_0.00025_0.00055,delay_1,low_<0.70,delay_1|low_<0.70|mid_0.90_1.10|mid_0.00025_0.00055,1.7265420742466793,1.7320507688545248,1.5288360387399547,1.4262739729341207
171,150171,success,True,False,False,8,134.5748660567768,0.0007112800046529362,0.007209334902381959,0.9391473141381896,0.0004964751185630071,2,0.5958632080714926,mid_0.90_1.10,mid_0.00025_0.00055,delay_2,low_<0.70,delay_2|low_<0.70|mid_0.90_1.10|mid_0.00025_0.00055,1.6338052256496312,1.6241507609208046,1.5837112841103202,1.1134837491527043
172,150172,success,True,False,False,33,169.3804811968302,0.003638951554772767,0.007971028173826666,1.198822629815338,0.00013989770237708116,1,0.7683252489223519,high_>1.10,low_<0.00025,delay_1,mid_0.70_0.85,delay_1|mid_0.70_0.85|high_>1.10|low_<0.00025,1.7185329015285444,1.7320507688545248,1.3735372230533656,1.3940837349627582
173,150173,collision,False,True,False,129,-27.925735772260737,0.03822211893525169,0.08358469515674416,0.8989418259612184,0.00046614306361522157,0,0.5530260788876985,low_<0.90,mid_0.00025_0.00055,delay_0,low_<0.70,delay_0|low_<0.70|low_<0.90|mid_0.00025_0.00055,1.731300468963772,1.6649767725592965,1.4305122028103818,1.2474600808342637
174,150174,success,True,False,False,32,172.13512420126185,0.004892319821631421,0.007803350724734259,0.9073078768781626,8.278960274372e-05,2,0.6854641785932777,mid_0.90_1.10,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|mid_0.90_1.10|low_<0.00025,1.4796281364781312,1.2951759943471264,1.2447598923731311,1.0485535114683877
175,150175,success,True,False,False,24,155.69184525727684,0.0006514016189406143,0.007996344276044787,1.1944212079423113,0.0006890183205876503,1,0.6221190838409062,high_>1.10,high_>=0.00055,delay_1,low_<0.70,delay_1|low_<0.70|high_>1.10|high_>=0.00055,1.688980687753696,1.7320507688545248,1.364698356851914,1.3216198218807758
176,150176,success,True,False,False,29,181.28862580992924,0.004046834778850708,0.007967913033643859,1.1223985801644614,0.0007645157372506649,1,0.7223180247179107,high_>1.10,high_>=0.00055,delay_1,mid_0.70_0.85,delay_1|mid_0.70_0.85|high_>1.10|high_>=0.00055,1.723423103523761,1.7320507688545248,1.475779019763947,1.44409374106021
